worker_id,doc_id,doc_fact_check_ground_truth_label,doc_fact_check_ground_truth_value,sovra,quartile,doc_truthfulness_value,mean,age_ans_index,school_ans_index,taxes_ans_index,political_views_ans_index,consideration_ans_index,southern_border_ans_index,s_info_1_ans_index,s_info_3_v2_ans_index,s_info_4_ans_index,s_info_5_ans_index,s_info_6_ans_index,s_info_7_ans_index,s_com_1_v2_ans_index,s_com_2_ans_index,k_info_1_ans_index,k_info_2_ans_index,k_info_3_ans_index,k_crea_2_ans_index,k_ai_2_ans_index,k_ai_4_ans_index,doc_index,doc_speaker_party,doc_statement_date,numero_parole_frase,numero_parole_significative,percentuale_parole_significative,fre,sentiment,subjectivity,doc_completeness_index,doc_comprehensibility_index,doc_precision_index,doc_informativeness_index,doc_unbiasedness_index,doc_accuracy_index,doc_speaker's-trustworthiness_index,doc_confidence_index,doc_time_elapsed,query_amount_per_doc,response_position,selected_amount_per_doc,sim_statem_query,sim_statem_resname,sim_statem_ressnip
6107f04303b4dfbf37e46cb6,big-four-meat-packers-are-seeing-record-profits-sp,true,5.0,true,correct_true,5.0,4.2,2.0,3.0,8.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,DEM,6.0,12,10,0.8333333333333334,84.68,0.0,0.1,1.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,287.46,1,2,1,0.5,0.2,0.5
6107f04303b4dfbf37e46cb6,kevin-mccarthy-said-domestic-oil-more-affordable-i,false,1.0,other,other,1.0,1.7,2.0,3.0,8.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,REP,6.0,9,6,0.6666666666666666,62.34,0.1875,0.3125,,,,,,,,,,1,2,1,0.1805555555555555,0.1666666666666666,0.1666666666666666
6107f04303b4dfbf37e46cb6,whitmer-touts-growth-auto-industry-jobs-data-doesn,barely-true,2.0,other,other,2.0,1.5,2.0,3.0,8.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,DEM,6.0,12,8,0.6666666666666666,76.22,0.5,0.5,,,,,,,,,,3,0,3,0.35,0.1666666666666666,0.0
6107f04303b4dfbf37e46cb6,warren-wades-debate-health-care-costs-and-bankrupt,mostly-true,4.0,other,other,1.0,3.3,2.0,3.0,8.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,DEM,10.0,24,13,0.5416666666666666,47.12,-0.1111111111111111,0.2222222222222222,,,,,,,,,,4,1,1,0.7897435897435897,0.1428571428571428,0.2307692307692307
6107f04303b4dfbf37e46cb6,nrsc-ad-attacks-2-beasley-rulings-omits-context,half-true,3.0,other,other,2.0,1.9,2.0,3.0,8.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,REP,5.0,17,12,0.7058823529411765,62.68,0.0,0.0,,,,,,,,,,1,3,1,0.6666666666666666,0.3,0.1666666666666666
6107f04303b4dfbf37e46cb6,republican-senate-hopeful-claims-montana-sen-jon-t,pants-on-fire,0.0,pants-on-fire,wrong_false,3.0,3.3,2.0,3.0,8.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,REP,7.0,34,17,0.5,45.43,0.0,0.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,317.76,3,0,1,0.0,0.0,0.0666666666666666
610ea8594ef0dfd35a9f98cb,roe-reversal-ending-national-access-abortion-makes,mostly-true,4.0,other,other,2.0,3.2,3.0,5.0,6.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,DEM,6.0,23,17,0.7391304347826086,68.26,0.1,0.3,,,,,,,,,,1,0,1,0.325,0.1666666666666666,0.2352941176470588
610ea8594ef0dfd35a9f98cb,claim-nominee-ketanji-brown-jackson-wants-defund-p,pants-on-fire,0.0,pants-on-fire,other_false,1.0,1.5,3.0,5.0,6.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,REP,3.0,19,15,0.7894736842105263,52.19,-0.1875,0.5625,3.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,38.14,2,5,1,0.525,0.3,0.0666666666666666
610ea8594ef0dfd35a9f98cb,florida-rents-are-high-crist-exaggerates-new-york-,half-true,3.0,other,other,0.0,1.5,3.0,5.0,6.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,DEM,5.0,13,9,0.6923076923076923,92.12,0.3181818181818181,0.4886363636363636,,,,,,,,,,2,4,1,0.3296703296703296,0.2222222222222222,0.3333333333333333
610ea8594ef0dfd35a9f98cb,gop-challenger-overstates-parole-boards-record-und,false,1.0,other,other,2.0,1.4,3.0,5.0,6.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,DEM,6.0,20,13,0.65,85.02,0.1428571428571428,0.3011904761904762,,,,,,,,,,4,0,1,0.0,0.0,0.0
610ea8594ef0dfd35a9f98cb,did-joe-biden-overstate-democratic-voters-oppositi,barely-true,2.0,other,other,1.0,1.3,3.0,5.0,6.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,DEM,11.0,17,9,0.5294117647058824,79.6,0.1428571428571428,0.7678571428571428,,,,,,,,,,1,3,1,0.5151515151515151,0.7142857142857143,0.5555555555555556
610ea8594ef0dfd35a9f98cb,big-four-meat-packers-are-seeing-record-profits-sp,true,5.0,true,correct_true,5.0,4.2,3.0,5.0,6.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,DEM,6.0,12,10,0.8333333333333334,84.68,0.0,0.1,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,353.06,2,2,1,0.0,0.0,0.0
6111234ac8cfa49e38acbfb4,new-york-state-so-many-bills,true,5.0,true,correct_true,5.0,4.3,1.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,DEM,4.0,11,8,0.7272727272727273,94.15,0.3181818181818182,0.4772727272727273,3.0,4.0,0.0,1.0,4.0,4.0,2.0,4.0,160.29,2,3,1,0.6222222222222222,0.125,0.125
6111234ac8cfa49e38acbfb4,fact-checking-joe-biden-paying-down-federal-debt,half-true,3.0,other,other,3.0,3.0,1.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,DEM,5.0,19,11,0.5789473684210527,43.73,-0.1555555555555555,0.2888888888888889,,,,,,,,,,1,0,1,0.2333333333333333,0.2222222222222222,0.2727272727272727
6111234ac8cfa49e38acbfb4,research-submitted-fda-consideration-vaccine-autho,pants-on-fire,0.0,pants-on-fire,other_false,0.0,1.4444444444444444,1.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,REP,2.0,30,18,0.6,49.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,53.92,1,0,1,0.15,0.1111111111111111,0.1176470588235294
6111234ac8cfa49e38acbfb4,some-democrats-did-and-some-did-not-weigh-madison-,barely-true,2.0,other,other,1.0,2.4,1.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,DEM,5.0,30,15,0.5,32.57,-0.0499999999999999,0.6,,,,,,,,,,1,0,1,0.3088235294117647,0.4285714285714285,0.3333333333333333
6111234ac8cfa49e38acbfb4,david-dewhurst-says-he-never-supported-texas-payro,false,1.0,other,other,1.0,2.5,1.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,REP,7.0,6,5,0.8333333333333334,56.93,0.0,0.0,,,,,,,,,,1,2,1,0.1555555555555555,0.0,0.2
6111234ac8cfa49e38acbfb4,david-dewhurst-appears-be-first-lieutenant-governo,mostly-true,4.0,other,other,3.0,3.2,1.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,REP,7.0,15,10,0.6666666666666666,39.33,0.125,0.3166666666666666,,,,,,,,,,2,2,1,0.238095238095238,0.0,0.0
6112ffdc288bd3e0ab310e22,tulsi-gabbard-falsely-claims-us-not-so-different-r,pants-on-fire,0.0,pants-on-fire,other_false,1.0,2.1,3.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,DEM,3.0,27,14,0.5185185185185185,60.99,0.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,91.54,2,0,1,0.0,0.0,0.0
6112ffdc288bd3e0ab310e22,wis-gov-evers-didnt-cause-slowdown-state-crime-lab,barely-true,2.0,other,other,2.0,2.9,3.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,REP,5.0,13,9,0.6923076923076923,66.74,0.0,0.0,,,,,,,,,,2,3,1,0.6666666666666667,0.125,0.3333333333333333
6112ffdc288bd3e0ab310e22,ron-desantis-falsely-claims-biden-trying-buy-state,false,1.0,other,other,0.0,2.5,3.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,REP,6.0,23,16,0.6956521739130435,48.13,0.0,0.8,,,,,,,,,,2,0,1,0.625,0.4444444444444444,0.25
6112ffdc288bd3e0ab310e22,kathleen-falk-says-gov-scott-walker-cut-school-aid,mostly-true,4.0,other,other,4.0,3.2,3.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,DEM,3.0,20,16,0.8,51.18,0.0,0.0,,,,,,,,,,6,2,1,0.5176470588235295,0.3,0.25
6112ffdc288bd3e0ab310e22,grothman-mostly-right-who-would-benefit-student-lo,half-true,3.0,other,other,5.0,3.7,3.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,REP,5.0,30,19,0.6333333333333333,49.49,0.175,0.47,,,,,,,,,,2,4,1,0.6578947368421053,0.7142857142857143,0.1578947368421052
6112ffdc288bd3e0ab310e22,more-50-years-ago-new-york-republican-support-abor,true,5.0,true,other_true,1.0,3.7,3.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,DEM,5.0,20,14,0.7,51.18,0.1363636363636363,0.4545454545454545,4.0,4.0,4.0,1.0,2.0,0.0,2.0,3.0,292.44,8,1,1,0.5428571428571429,0.5555555555555556,0.6923076923076923
61151fdceebe67102a0983ad,david-dewhurst-says-he-never-supported-texas-payro,false,1.0,other,other,1.0,2.5,3.0,3.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,REP,7.0,6,5,0.8333333333333334,56.93,0.0,0.0,,,,,,,,,,1,5,1,0.0,0.2,0.0
61151fdceebe67102a0983ad,courts-have-repeatedly-upheld-grants-gableman-says,pants-on-fire,0.0,pants-on-fire,other_false,1.0,2.2,3.0,3.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,REP,3.0,21,15,0.7142857142857143,67.08,0.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,425.59,1,0,1,0.8705357142857143,0.4444444444444444,0.5714285714285714
61151fdceebe67102a0983ad,pennsylvania-us-senate-candidate-kathy-barnette-wa,mostly-true,4.0,other,other,4.0,2.8,3.0,3.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,REP,5.0,21,14,0.6666666666666666,75.54,0.1619047619047619,0.2119047619047619,,,,,,,,,,1,0,1,0.1343873517786561,0.0,0.0
61151fdceebe67102a0983ad,did-joe-biden-overstate-democratic-voters-oppositi,barely-true,2.0,other,other,1.0,1.3,3.0,3.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,DEM,11.0,17,9,0.5294117647058824,79.6,0.1428571428571428,0.7678571428571428,,,,,,,,,,1,0,1,0.2435897435897435,0.7142857142857143,0.5555555555555556
61151fdceebe67102a0983ad,new-york-state-so-many-bills,true,5.0,true,correct_true,5.0,4.3,3.0,3.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,DEM,4.0,11,8,0.7272727272727273,94.15,0.3181818181818182,0.4772727272727273,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,143.14,1,2,1,0.9444444444444444,0.875,1.0
61151fdceebe67102a0983ad,arizona-us-senate-race-attack-ties-masters-nazis-u,half-true,3.0,other,other,3.0,3.5,3.0,3.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,REP,6.0,35,24,0.6857142857142857,35.95,0.15,0.2,,,,,,,,,,3,5,1,1.0,0.1111111111111111,0.0952380952380952
6117efedb574017076d5b499,bidens-claim-medicare-all-tax-hikes-rests-flaky-an,barely-true,2.0,other,other,2.0,2.5,2.0,4.0,8.0,3.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,DEM,10.0,31,16,0.5161290322580645,65.39,0.3181818181818182,0.4772727272727273,,,,,,,,,,1,3,1,0.75,0.0,0.8571428571428571
6117efedb574017076d5b499,conservative-activist-steve-lonegan-claims-social-,false,1.0,other,other,2.0,1.9,2.0,4.0,8.0,3.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,REP,7.0,7,5,0.7142857142857143,38.99,0.0333333333333333,0.0666666666666666,,,,,,,,,,1,2,1,0.625,0.4,0.4
6117efedb574017076d5b499,suozzi-calling-hochul-interim-governor-s-misleadin,pants-on-fire,0.0,pants-on-fire,wrong_false,3.0,3.2,2.0,4.0,8.0,3.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,DEM,1.0,5,3,0.6,49.48,0.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,71.01,1,1,1,0.5833333333333333,0.5,0.3333333333333333
6117efedb574017076d5b499,david-dewhurst-appears-be-first-lieutenant-governo,mostly-true,4.0,other,other,4.0,3.2,2.0,4.0,8.0,3.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,REP,7.0,15,10,0.6666666666666666,39.33,0.125,0.3166666666666666,,,,,,,,,,1,1,1,0.8080808080808081,0.5,0.4
6117efedb574017076d5b499,virginia-blacks-eight-times-more-likely-whites-be-,true,5.0,true,correct_true,2.0,4.5,2.0,4.0,8.0,3.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,DEM,6.0,18,13,0.7222222222222222,78.59,0.0833333333333333,0.4833333333333333,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,243.58,2,0,1,0.5892857142857143,0.375,0.25
6117efedb574017076d5b499,fact-checking-joe-biden-inflation-rates-among-uss-,half-true,3.0,other,other,4.0,2.3,2.0,4.0,8.0,3.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,DEM,6.0,13,9,0.6923076923076923,41.36,-0.03125,0.4375,,,,,,,,,,1,4,1,0.5844155844155844,0.3333333333333333,0.2222222222222222
611c18741383827821a91823,yes-its-true-cannabis-reform-supported-wisconsin-i,true,5.0,true,other_true,4.0,3.9,1.0,3.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,DEM,4.0,18,10,0.5555555555555556,27.83,0.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,79.25,4,0,2,0.3409090909090909,0.3333333333333333,0.1111111111111111
611c18741383827821a91823,fact-checking-lindsey-graham-us-allowing-abortions,half-true,3.0,other,other,4.0,4.1,1.0,3.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,REP,7.0,17,10,0.5882352941176471,71.14,0.0,0.0,,,,,,,,,,3,0,1,0.425,0.4,0.3
611c18741383827821a91823,david-jolly-says-kathleen-peters-wont-take-stand-r,barely-true,2.0,other,other,2.0,2.7,1.0,3.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,DEM,7.0,10,7,0.7,52.87,0.0,0.0,,,,,,,,,,2,1,1,0.2222222222222222,0.1428571428571428,0.5714285714285714
611c18741383827821a91823,kevin-mccarthy-said-domestic-oil-more-affordable-i,false,1.0,other,other,0.0,1.7,1.0,3.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,REP,6.0,9,6,0.6666666666666666,62.34,0.1875,0.3125,,,,,,,,,,1,0,1,0.3111111111111111,0.1666666666666666,0.3333333333333333
611c18741383827821a91823,recent-report-put-texas-last-among-states-and-dc-m,mostly-true,4.0,other,other,2.0,3.5,1.0,3.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,DEM,5.0,11,7,0.6363636363636364,85.69,-0.1,0.2,,,,,,,,,,2,0,2,0.4,0.3333333333333333,0.4285714285714285
611c18741383827821a91823,suozzi-calling-hochul-interim-governor-s-misleadin,pants-on-fire,0.0,pants-on-fire,wrong_false,1.0,3.2,1.0,3.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,DEM,1.0,5,3,0.6,49.48,0.0,0.0,4.0,4.0,4.0,3.0,0.0,1.0,1.0,4.0,80.66,3,4,1,0.2666666666666666,0.3333333333333333,0.0
611dbfe946412da7f8c130f7,gop-senate-candidate-hinckley-says-there-no-money-,false,1.0,other,other,2.0,1.7,2.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,6.0,REP,7.0,6,4,0.6666666666666666,48.47,0.0333333333333333,0.0666666666666666,,,,,,,,,,1,5,1,0.3928571428571428,0.5,0.25
611dbfe946412da7f8c130f7,does-new-york-lead-nation-population-loss,true,5.0,true,other_true,5.0,4.1,2.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,7.0,REP,4.0,8,6,0.75,80.28,0.0,0.0,1.0,4.0,1.0,3.0,1.0,4.0,3.0,4.0,114.49,1,0,1,0.3863636363636363,0.3333333333333333,0.6666666666666666
611dbfe946412da7f8c130f7,fact-checking-gary-peters-ad-james-abortion-stance,half-true,3.0,other,other,5.0,2.4,2.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,DEM,7.0,32,19,0.59375,64.38,0.0,0.0,,,,,,,,,,1,1,1,0.1929824561403508,0.2,0.0588235294117647
611dbfe946412da7f8c130f7,blaming-one-legislator-accident-ignores-lot,barely-true,2.0,other,other,3.0,2.3,2.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,DEM,6.0,33,25,0.7575757575757576,77.23,0.125,0.2166666666666666,,,,,,,,,,2,0,1,0.2384615384615384,0.1818181818181818,0.0454545454545454
611dbfe946412da7f8c130f7,no-these-mass-shootings-werent-plot-protect-hillar,pants-on-fire,0.0,pants-on-fire,correct_false,2.0,0.8,2.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,REP,6.0,11,8,0.7272727272727273,68.77,0.0,0.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,3.0,34.6,1,2,1,0.7556818181818181,0.375,1.0
611dbfe946412da7f8c130f7,david-dewhurst-appears-be-first-lieutenant-governo,mostly-true,4.0,other,other,4.0,3.2,2.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,REP,7.0,15,10,0.6666666666666666,39.33,0.125,0.3166666666666666,,,,,,,,,,3,1,1,0.5654761904761905,0.5,0.4
611e98f99f858a3980832435,fact-checking-claim-most-planned-parenthood-clinic,barely-true,2.0,other,other,2.0,2.1,4.0,5.0,8.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,DEM,5.0,23,12,0.5217391304347826,63.66,0.0,0.0,,,,,,,,,,4,7,1,0.375,0.25,0.3333333333333333
611e98f99f858a3980832435,fact-checking-joe-biden-inflation-rates-among-uss-,half-true,3.0,other,other,3.0,2.3,4.0,5.0,8.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,DEM,6.0,13,9,0.6923076923076923,41.36,-0.03125,0.4375,,,,,,,,,,3,1,1,0.95,0.0,0.7777777777777778
611e98f99f858a3980832435,georgias-david-perdue-said-elections-were-stolen-h,pants-on-fire,0.0,pants-on-fire,other_false,0.0,2.1,4.0,5.0,8.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,REP,3.0,12,9,0.75,67.76,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,51.72,1,1,1,0.5844155844155844,0.2222222222222222,0.3333333333333333
611e98f99f858a3980832435,iran-aint-miami-beach-but-beatings-and-killings-fo,false,1.0,other,other,3.0,3.1,4.0,5.0,8.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,REP,7.0,16,10,0.625,72.16,0.0,0.0888888888888888,,,,,,,,,,7,0,1,0.825,0.0,0.9
611e98f99f858a3980832435,romney-overstates-united-states-medical-costs-and-,mostly-true,4.0,other,other,4.0,4.0,4.0,5.0,8.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,REP,7.0,25,12,0.48,54.56,0.1392857142857143,0.5583333333333333,,,,,,,,,,5,0,1,0.13125,0.0,0.0
611e98f99f858a3980832435,yes-democrats-do-need-more-majority-codify-roe-vs-,true,5.0,true,other_true,4.0,4.1,4.0,5.0,8.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,DEM,5.0,17,13,0.7647058823529411,80.28,0.1875,0.4375,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,466.22,2,0,1,0.4107142857142857,0.1111111111111111,0.7692307692307693
611eeb35a6288fcbe35bd45c,greene-twists-logic-and-facts-pedophilia-charge-ag,pants-on-fire,0.0,pants-on-fire,correct_false,4.0,1.2,1.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,6.0,REP,4.0,11,10,0.9090909090909092,77.23,0.0,0.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,72.52,1,0,1,1.0,0.25,0.5
611eeb35a6288fcbe35bd45c,some-teachouts-donors-also-gave-super-pacs,true,5.0,true,wrong_true,4.0,3.2,1.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,7.0,REP,9.0,15,11,0.7333333333333333,73.17,0.3333333333333333,0.6666666666666666,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,64.99,1,1,1,0.8590909090909091,0.1428571428571428,0.8
611eeb35a6288fcbe35bd45c,orourke-right-about-estimated-property-tax-revenue,mostly-true,4.0,other,other,4.0,3.7,1.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,DEM,4.0,10,8,0.8,61.33,0.0,0.0,,,,,,,,,,1,1,1,1.0,0.375,1.0
611eeb35a6288fcbe35bd45c,biden-wrong-claim-about-gun-manufacturers-and-liab,false,1.0,other,other,4.0,1.4,1.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,DEM,6.0,14,7,0.5,31.89,0.0,1.0,,,,,,,,,,1,3,1,1.0,0.5,1.0
611eeb35a6288fcbe35bd45c,grothman-mostly-right-who-would-benefit-student-lo,half-true,3.0,other,other,4.0,3.7,1.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,REP,5.0,30,19,0.6333333333333333,49.49,0.175,0.47,,,,,,,,,,1,7,1,1.0,0.7142857142857143,0.9473684210526316
611eeb35a6288fcbe35bd45c,bidens-claim-medicare-all-tax-hikes-rests-flaky-an,barely-true,2.0,other,other,3.0,2.5,1.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,DEM,10.0,31,16,0.5161290322580645,65.39,0.3181818181818182,0.4772727272727273,,,,,,,,,,1,4,1,0.96875,0.1111111111111111,0.0625
